entry,at,order
"Player stacks: #2 ""jahan 2 @ iacG4hF18c"" (185.76) | #3 ""Binkputer @ iNHBFVRnIS"" (160.87) | #4 ""Dihctor Wemb @ GO72Iwd2XL"" (453.34)",2026-09-20T03:53:14.717Z,178987639471701
"-- starting hand #584 (id: jyxf7vxncdag)  No Limit Texas Hold'em (dealer: ""Binkputer @ iNHBFVRnIS"") --",2026-09-20T03:53:14.717Z,178987639471700
"""Dihctor Wemb @ GO72Iwd2XL"" shows a A♣, 6♣.",2026-09-20T03:53:09.391Z,178987638939100
"""jahan 2 @ iacG4hF18c"" shows a 10♣, 9♣.",2026-09-20T03:53:07.827Z,178987638782700
"-- ending hand #583 --",2026-09-20T03:53:07.364Z,178987638736401
"""jahan 2 @ iacG4hF18c"" collected 3.11 from pot",2026-09-20T03:53:07.364Z,178987638736400
"""Dihctor Wemb @ GO72Iwd2XL"" folds",2026-09-20T03:53:06.509Z,178987638650900
"Flop:  [K♣, K♠, Q♥]",2026-09-20T03:53:04.854Z,178987638485400
"""Dihctor Wemb @ GO72Iwd2XL"" calls 1.43",2026-09-20T03:53:03.967Z,178987638396700
"""Binkputer @ iNHBFVRnIS"" folds",2026-09-20T03:53:02.976Z,178987638297600
"""jahan 2 @ iacG4hF18c"" raises to 1.43",2026-09-20T03:53:01.991Z,178987638199100
"""Dihctor Wemb @ GO72Iwd2XL"" posts a big blind of 0.50",2026-09-20T03:52:58.599Z,178987637859906
"""Binkputer @ iNHBFVRnIS"" posts a small blind of 0.25",2026-09-20T03:52:58.599Z,178987637859905
"Player stacks: #2 ""jahan 2 @ iacG4hF18c"" (184.08) | #3 ""Binkputer @ iNHBFVRnIS"" (161.12) | #4 ""Dihctor Wemb @ GO72Iwd2XL"" (454.77)",2026-09-20T03:52:58.599Z,178987637859901
"-- starting hand #583 (id: ghbgrzpdjudf)  No Limit Texas Hold'em (dealer: ""jahan 2 @ iacG4hF18c"") --",2026-09-20T03:52:58.599Z,178987637859900
"""Binkputer @ iNHBFVRnIS"" shows a 10♣, 4♣.",2026-09-20T03:52:55.087Z,178987637508700
"""jahan 2 @ iacG4hF18c"" shows a Q♣.",2026-09-20T03:52:52.534Z,178987637253400
"""Dihctor Wemb @ GO72Iwd2XL"" shows a K♥, A♣.",2026-09-20T03:52:51.056Z,178987637105600
"-- ending hand #582 --",2026-09-20T03:52:50.590Z,178987637059002
"""jahan 2 @ iacG4hF18c"" collected 4.50 from pot",2026-09-20T03:52:50.590Z,178987637059001
"Uncalled bet of 4.50 returned to ""jahan 2 @ iacG4hF18c""",2026-09-20T03:52:50.590Z,178987637059000
"""Dihctor Wemb @ GO72Iwd2XL"" folds",2026-09-20T03:52:49.755Z,178987636975500
"""jahan 2 @ iacG4hF18c"" bets 4.50",2026-09-20T03:52:47.194Z,178987636719400
"Flop:  [6♥, Q♦, 2♣]",2026-09-20T03:52:44.027Z,178987636402700
"""Binkputer @ iNHBFVRnIS"" folds",2026-09-20T03:52:43.212Z,178987636321200
"""jahan 2 @ iacG4hF18c"" calls 2.00",2026-09-20T03:52:42.225Z,178987636222500
"""Dihctor Wemb @ GO72Iwd2XL"" raises to 2.00",2026-09-20T03:52:39.667Z,178987635966700
"""Binkputer @ iNHBFVRnIS"" posts a big blind of 0.50",2026-09-20T03:52:36.582Z,178987635658206
"""jahan 2 @ iacG4hF18c"" posts a small blind of 0.25",2026-09-20T03:52:36.582Z,178987635658205
"Player stacks: #2 ""jahan 2 @ iacG4hF18c"" (181.58) | #3 ""Binkputer @ iNHBFVRnIS"" (161.62) | #4 ""Dihctor Wemb @ GO72Iwd2XL"" (456.77)",2026-09-20T03:52:36.582Z,178987635658201
"-- starting hand #582 (id: j9fpnzpq1gfs)  No Limit Texas Hold'em (dealer: ""Dihctor Wemb @ GO72Iwd2XL"") --",2026-09-20T03:52:36.582Z,178987635658200
"""Binkputer @ iNHBFVRnIS"" shows a 9♥, 9♠.",2026-09-20T03:52:31.767Z,178987635176700
"-- ending hand #581 --",2026-09-20T03:52:29.946Z,178987634994602
"""Dihctor Wemb @ GO72Iwd2XL"" collected 4.50 from pot",2026-09-20T03:52:29.946Z,178987634994601
"Uncalled bet of 4.50 returned to ""Dihctor Wemb @ GO72Iwd2XL""",2026-09-20T03:52:29.946Z,178987634994600
"""Binkputer @ iNHBFVRnIS"" folds",2026-09-20T03:52:29.044Z,178987634904400
"""Dihctor Wemb @ GO72Iwd2XL"" bets 4.50",2026-09-20T03:52:23.894Z,178987634389400
"Flop:  [Q♠, J♣, K♥]",2026-09-20T03:52:19.738Z,178987633973800
"""jahan 2 @ iacG4hF18c"" folds",2026-09-20T03:52:18.857Z,178987633885700
"""Dihctor Wemb @ GO72Iwd2XL"" calls 2.00",2026-09-20T03:52:15.291Z,178987633529100
"""Binkputer @ iNHBFVRnIS"" raises to 2.00",2026-09-20T03:52:14.234Z,178987633423400
"""jahan 2 @ iacG4hF18c"" posts a big blind of 0.50",2026-09-20T03:52:11.933Z,178987633193306
"""Dihctor Wemb @ GO72Iwd2XL"" posts a small blind of 0.25",2026-09-20T03:52:11.933Z,178987633193305
