entry,at,order
"Flop:  [J♣, J♠, 5♣]",2026-09-23T04:22:45.064Z,179013736506400
"""Dihh @ GO72Iwd2XL"" checks",2026-09-23T04:22:44.103Z,179013736410300
"""24242424242424 @ DRSv3IR7B7"" calls 0.50",2026-09-23T04:22:42.987Z,179013736298700
"""Dihh @ GO72Iwd2XL"" posts a big blind of 0.50",2026-09-23T04:22:41.450Z,179013736145005
"""24242424242424 @ DRSv3IR7B7"" posts a small blind of 0.25",2026-09-23T04:22:41.450Z,179013736145004
"Player stacks: #2 ""Dihh @ GO72Iwd2XL"" (186.39) | #6 ""24242424242424 @ DRSv3IR7B7"" (1094.89)",2026-09-23T04:22:41.450Z,179013736145001
"-- starting hand #1026 (id: cffskpio3z26)  No Limit Texas Hold'em (dealer: ""24242424242424 @ DRSv3IR7B7"") --",2026-09-23T04:22:41.450Z,179013736145000
"-- ending hand #1025 --",2026-09-23T04:22:35.417Z,179013735541702
"""Dihh @ GO72Iwd2XL"" collected 1.00 from pot",2026-09-23T04:22:35.417Z,179013735541701
"Uncalled bet of 1.50 returned to ""Dihh @ GO72Iwd2XL""",2026-09-23T04:22:35.417Z,179013735541700
"""24242424242424 @ DRSv3IR7B7"" folds",2026-09-23T04:22:34.516Z,179013735451600
"""Dihh @ GO72Iwd2XL"" raises to 2.00",2026-09-23T04:22:33.603Z,179013735360300
"""24242424242424 @ DRSv3IR7B7"" posts a big blind of 0.50",2026-09-23T04:22:31.216Z,179013735121605
"""Dihh @ GO72Iwd2XL"" posts a small blind of 0.25",2026-09-23T04:22:31.216Z,179013735121604
"Player stacks: #2 ""Dihh @ GO72Iwd2XL"" (185.89) | #6 ""24242424242424 @ DRSv3IR7B7"" (1095.39)",2026-09-23T04:22:31.216Z,179013735121601
"-- starting hand #1025 (id: kzgftbabys6r)  No Limit Texas Hold'em (dealer: ""Dihh @ GO72Iwd2XL"") --",2026-09-23T04:22:31.216Z,179013735121600
"-- ending hand #1024 --",2026-09-23T04:22:25.203Z,179013734520302
"""Dihh @ GO72Iwd2XL"" collected 0.50 from pot",2026-09-23T04:22:25.203Z,179013734520301
"Uncalled bet of 0.25 returned to ""Dihh @ GO72Iwd2XL""",2026-09-23T04:22:25.203Z,179013734520300
"""24242424242424 @ DRSv3IR7B7"" folds",2026-09-23T04:22:24.381Z,179013734438100
"""Dihh @ GO72Iwd2XL"" posts a big blind of 0.50",2026-09-23T04:22:23.604Z,179013734360405
"""24242424242424 @ DRSv3IR7B7"" posts a small blind of 0.25",2026-09-23T04:22:23.604Z,179013734360404
"Player stacks: #2 ""Dihh @ GO72Iwd2XL"" (185.64) | #6 ""24242424242424 @ DRSv3IR7B7"" (1095.64)",2026-09-23T04:22:23.604Z,179013734360401
"-- starting hand #1024 (id: nauid9mex5uf)  No Limit Texas Hold'em (dealer: ""24242424242424 @ DRSv3IR7B7"") --",2026-09-23T04:22:23.604Z,179013734360400
"""Dihh @ GO72Iwd2XL"" shows a A♦.",2026-09-23T04:22:19.504Z,179013733950400
"""24242424242424 @ DRSv3IR7B7"" shows a Q♣, Q♥.",2026-09-23T04:22:16.540Z,179013733654000
"-- ending hand #1023 --",2026-09-23T04:22:16.213Z,179013733621302
"""24242424242424 @ DRSv3IR7B7"" collected 12.00 from pot",2026-09-23T04:22:16.213Z,179013733621301
"Uncalled bet of 12.00 returned to ""24242424242424 @ DRSv3IR7B7""",2026-09-23T04:22:16.213Z,179013733621300
"""Dihh @ GO72Iwd2XL"" folds",2026-09-23T04:22:15.359Z,179013733535900
"""24242424242424 @ DRSv3IR7B7"" bets 12.00",2026-09-23T04:22:14.440Z,179013733444000
"Flop:  [3♣, J♣, 4♠]",2026-09-23T04:22:12.196Z,179013733219600
"""Dihh @ GO72Iwd2XL"" calls 6.00",2026-09-23T04:22:11.302Z,179013733130200
"""24242424242424 @ DRSv3IR7B7"" raises to 6.00",2026-09-23T04:22:10.207Z,179013733020700
"""Dihh @ GO72Iwd2XL"" raises to 2.00",2026-09-23T04:22:08.436Z,179013732843600
"""24242424242424 @ DRSv3IR7B7"" posts a big blind of 0.50",2026-09-23T04:22:06.391Z,179013732639105
"""Dihh @ GO72Iwd2XL"" posts a small blind of 0.25",2026-09-23T04:22:06.391Z,179013732639104
"Player stacks: #2 ""Dihh @ GO72Iwd2XL"" (191.64) | #6 ""24242424242424 @ DRSv3IR7B7"" (1089.64)",2026-09-23T04:22:06.391Z,179013732639101
"-- starting hand #1023 (id: sxtcbfu1qtwx)  No Limit Texas Hold'em (dealer: ""Dihh @ GO72Iwd2XL"") --",2026-09-23T04:22:06.391Z,179013732639100
"-- ending hand #1022 --",2026-09-23T04:22:00.366Z,179013732036602
"""Dihh @ GO72Iwd2XL"" collected 0.50 from pot",2026-09-23T04:22:00.366Z,179013732036601
"Uncalled bet of 0.25 returned to ""Dihh @ GO72Iwd2XL""",2026-09-23T04:22:00.366Z,179013732036600
"""24242424242424 @ DRSv3IR7B7"" folds",2026-09-23T04:21:59.555Z,179013731955500
"""Dihh @ GO72Iwd2XL"" posts a big blind of 0.50",2026-09-23T04:21:58.564Z,179013731856405
"""24242424242424 @ DRSv3IR7B7"" posts a small blind of 0.25",2026-09-23T04:21:58.564Z,179013731856404
"Player stacks: #2 ""Dihh @ GO72Iwd2XL"" (191.39) | #6 ""24242424242424 @ DRSv3IR7B7"" (1089.89)",2026-09-23T04:21:58.564Z,179013731856401
"-- starting hand #1022 (id: ez5qclm2ybjt)  No Limit Texas Hold'em (dealer: ""24242424242424 @ DRSv3IR7B7"") --",2026-09-23T04:21:58.564Z,179013731856400
"-- ending hand #1021 --",2026-09-23T04:21:52.558Z,179013731255804
"""24242424242424 @ DRSv3IR7B7"" collected 1.50 from pot with Pair, 4's (combination: Q♠, K♣, A♠, 4♣, 4♦)",2026-09-23T04:21:52.558Z,179013731255803
"""Dihh @ GO72Iwd2XL"" collected 1.50 from pot with Pair, 4's (combination: Q♠, K♥, A♠, 4♣, 4♦)",2026-09-23T04:21:52.558Z,179013731255802
"""24242424242424 @ DRSv3IR7B7"" shows a K♣, 6♠.",2026-09-23T04:21:52.558Z,179013731255801
"""Dihh @ GO72Iwd2XL"" shows a K♥, 2♥.",2026-09-23T04:21:52.558Z,179013731255800
"""Dihh @ GO72Iwd2XL"" checks",2026-09-23T04:21:51.705Z,179013731170500
"""24242424242424 @ DRSv3IR7B7"" checks",2026-09-23T04:21:50.676Z,179013731067600
"River: 4♣, Q♠, 9♠, A♠ [4♦]",2026-09-23T04:21:50.271Z,179013731027100
"""Dihh @ GO72Iwd2XL"" checks",2026-09-23T04:21:49.464Z,179013730946400
"""24242424242424 @ DRSv3IR7B7"" checks",2026-09-23T04:21:48.562Z,179013730856200
"Turn: 4♣, Q♠, 9♠ [A♠]",2026-09-23T04:21:47.781Z,179013730778100
"""Dihh @ GO72Iwd2XL"" checks",2026-09-23T04:21:46.959Z,179013730695900
"""24242424242424 @ DRSv3IR7B7"" checks",2026-09-23T04:21:45.157Z,179013730515700
"Flop:  [4♣, Q♠, 9♠]",2026-09-23T04:21:43.756Z,179013730375600
"""24242424242424 @ DRSv3IR7B7"" calls 1.50",2026-09-23T04:21:42.881Z,179013730288100
"""Dihh @ GO72Iwd2XL"" raises to 1.50",2026-09-23T04:21:39.602Z,179013729960200
"""24242424242424 @ DRSv3IR7B7"" posts a big blind of 0.50",2026-09-23T04:21:36.954Z,179013729695405
"""Dihh @ GO72Iwd2XL"" posts a small blind of 0.25",2026-09-23T04:21:36.954Z,179013729695404
"Player stacks: #2 ""Dihh @ GO72Iwd2XL"" (191.39) | #6 ""24242424242424 @ DRSv3IR7B7"" (1089.89)",2026-09-23T04:21:36.954Z,179013729695401
